# year	month	day	hour	minute	second	millisecond	Latitude	Longitude	Altitude	Ne(WLP)	Te(WLP)	Ne(PIP)	Ne(GIS)	Vf(WLP)	Vf(FPP)
2023	 9	28	22	10	20	640000	-26.219	171.882	425.544	3.9460e+11	2363	-9.9900e+02	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	21	644000	-26.173	171.927	425.522	3.9505e+11	2390	3.9146e+11	4.2999e+11	14.26	12.64
2023	 9	28	22	10	22	644000	-26.126	171.973	425.501	3.9791e+11	2369	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	23	636000	-26.079	172.018	425.479	3.9296e+11	2415	3.9151e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	24	648000	-26.032	172.063	425.458	3.9101e+11	2414	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	25	648000	-25.985	172.108	425.436	3.8710e+11	2300	3.9155e+11	-9.9900e+02	14.34	12.64
2023	 9	28	22	10	26	648000	-25.938	172.154	425.415	3.9134e+11	2269	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	27	648000	-25.891	172.199	425.393	3.8546e+11	2325	4.0089e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	28	640000	-25.844	172.244	425.372	3.8991e+11	2136	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	29	652000	-25.797	172.289	425.350	3.9079e+11	2212	4.0093e+11	-9.9900e+02	14.29	12.64
2023	 9	28	22	10	30	652000	-25.750	172.334	425.329	3.9638e+11	2225	-9.9900e+02	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	31	652000	-25.703	172.379	425.308	3.9897e+11	2199	4.0098e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	32	652000	-25.656	172.424	425.286	4.0575e+11	2153	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	33	648000	-25.609	172.469	425.265	4.0081e+11	2218	4.0102e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	34	656000	-25.562	172.514	425.243	4.0968e+11	2198	-9.9900e+02	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	35	656000	-25.515	172.559	425.222	4.0732e+11	2187	4.0107e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	37	660000	-25.421	172.648	425.179	4.0717e+11	2224	-9.9900e+02	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	37	660000	-25.421	172.648	425.179	4.0267e+11	2109	4.0111e+11	-9.9900e+02	14.34	12.64
2023	 9	28	22	10	38	652000	-25.374	172.693	425.158	4.1747e+11	2198	-9.9900e+02	-9.9900e+02	14.41	12.64
2023	 9	28	22	10	40	664000	-25.285	172.779	425.094	4.1159e+11	2195	4.0118e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	41	664000	-25.237	172.824	425.072	4.2104e+11	2152	-9.9900e+02	-9.9900e+02	14.44	12.64
2023	 9	28	22	10	41	664000	-25.237	172.824	425.072	4.2334e+11	2215	4.1059e+11	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	42	664000	-25.189	172.868	425.051	4.3475e+11	2367	-9.9900e+02	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	43	656000	-25.142	172.913	425.030	4.2463e+11	2303	4.1064e+11	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	44	668000	-25.095	172.958	425.009	4.2451e+11	2293	-9.9900e+02	-9.9900e+02	14.41	12.64
2023	 9	28	22	10	45	668000	-25.048	173.002	424.987	4.1348e+11	2236	4.1068e+11	-9.9900e+02	14.31	12.64
2023	 9	28	22	10	46	668000	-25.001	173.047	424.966	4.1281e+11	2141	-9.9900e+02	-9.9900e+02	14.41	12.64
2023	 9	28	22	10	47	668000	-24.953	173.091	424.945	4.0369e+11	2158	4.2023e+11	-9.9900e+02	14.34	12.64
2023	 9	28	22	10	48	660000	-24.906	173.135	424.923	4.0783e+11	2072	-9.9900e+02	-9.9900e+02	14.41	12.74
2023	 9	28	22	10	49	672000	-24.859	173.180	424.902	4.1319e+11	2117	4.2027e+11	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	50	672000	-24.811	173.224	424.881	4.1899e+11	2123	-9.9900e+02	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	51	672000	-24.764	173.268	424.860	4.2120e+11	2206	4.2032e+11	-9.9900e+02	14.36	12.64
2023	 9	28	22	10	52	672000	-24.717	173.313	424.838	4.3341e+11	2095	-9.9900e+02	-9.9900e+02	14.39	12.69
2023	 9	28	22	10	53	664000	-24.669	173.357	424.817	4.3277e+11	2203	4.2036e+11	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	54	676000	-24.622	173.401	424.796	4.3112e+11	2115	-9.9900e+02	-9.9900e+02	14.46	12.64
2023	 9	28	22	10	55	676000	-24.575	173.445	424.775	4.2842e+11	2230	4.3001e+11	-9.9900e+02	14.39	12.64
2023	 9	28	22	10	56	680000	-24.527	173.489	424.753	4.2493e+11	2226	-9.9900e+02	-9.9900e+02	14.48	12.74
2023	 9	28	22	10	57	680000	-24.480	173.533	424.732	4.1573e+11	2282	4.3005e+11	-9.9900e+02	14.44	12.64
2023	 9	28	22	10	58	672000	-24.432	173.577	424.711	4.1194e+11	2319	-9.9900e+02	-9.9900e+02	14.51	12.74
2023	 9	28	22	10	59	680000	-24.385	173.621	424.690	4.1295e+11	2307	4.3010e+11	-9.9900e+02	14.46	12.74
2023	 9	28	22	11	 0	684000	-24.337	173.665	424.669	4.1163e+11	2313	-9.9900e+02	-9.9900e+02	14.51	12.74
2023	 9	28	22	11	 1	684000	-24.290	173.709	424.648	4.2109e+11	2211	4.3014e+11	-9.9900e+02	14.41	12.74
2023	 9	28	22	11	 2	684000	-24.242	173.753	424.626	4.2227e+11	2151	-9.9900e+02	-9.9900e+02	14.53	12.83
2023	 9	28	22	11	 3	676000	-24.195	173.797	424.605	4.3180e+11	2042	4.3989e+11	-9.9900e+02	14.41	12.74
2023	 9	28	22	11	 4	688000	-24.147	173.841	424.584	4.3698e+11	2122	-9.9900e+02	-9.9900e+02	14.53	12.83
2023	 9	28	22	11	 5	688000	-24.100	173.885	424.563	4.4492e+11	2037	4.3994e+11	-9.9900e+02	14.48	12.74
2023	 9	28	22	11	 6	688000	-24.052	173.928	424.542	4.4299e+11	2044	-9.9900e+02	-9.9900e+02	14.56	12.83
2023	 9	28	22	11	 7	688000	-24.004	173.972	424.521	4.4955e+11	2022	4.4979e+11	-9.9900e+02	14.51	12.83
2023	 9	28	22	11	 8	680000	-23.957	174.016	424.500	4.5164e+11	2064	-9.9900e+02	-9.9900e+02	14.58	12.83
2023	 9	28	22	11	 9	692000	-23.909	174.059	424.478	4.5325e+11	2052	4.4984e+11	-9.9900e+02	14.53	12.83
2023	 9	28	22	11	10	692000	-23.862	174.103	424.457	4.5997e+11	2060	-9.9900e+02	-9.9900e+02	14.66	12.88
2023	 9	28	22	11	11	692000	-23.814	174.146	424.436	4.6020e+11	2149	4.4988e+11	-9.9900e+02	14.53	12.83
2023	 9	28	22	11	12	696000	-23.766	174.190	424.415	4.6600e+11	2117	-9.9900e+02	-9.9900e+02	14.68	12.93
2023	 9	28	22	11	13	688000	-23.719	174.234	424.394	4.6638e+11	2108	4.5984e+11	-9.9900e+02	14.61	12.93
2023	 9	28	22	11	14	696000	-23.671	174.277	424.373	4.6792e+11	2105	-9.9900e+02	-9.9900e+02	14.68	12.93
2023	 9	28	22	11	15	696000	-23.623	174.320	424.352	4.6345e+11	2222	4.6990e+11	-9.9900e+02	14.61	12.93
2023	 9	28	22	11	16	700000	-23.576	174.364	424.331	4.6942e+11	2190	-9.9900e+02	-9.9900e+02	14.75	13.02
2023	 9	28	22	11	17	700000	-23.528	174.407	424.310	4.6226e+11	2149	4.6995e+11	-9.9900e+02	14.66	12.93
2023	 9	28	22	11	18	692000	-23.480	174.451	424.289	4.6494e+11	2167	-9.9900e+02	-9.9900e+02	14.75	13.02
2023	 9	28	22	11	19	700000	-23.432	174.494	424.268	4.6457e+11	2111	4.6999e+11	-9.9900e+02	14.66	13.02
2023	 9	28	22	11	20	704000	-23.384	174.537	424.247	4.6380e+11	2047	-9.9900e+02	-9.9900e+02	14.85	13.07
2023	 9	28	22	11	21	704000	-23.337	174.580	424.226	4.6070e+11	2018	4.8016e+11	3.2882e+11	14.78	13.02
2023	 9	28	22	11	22	704000	-23.289	174.623	424.205	4.6667e+11	2255	-9.9900e+02	-9.9900e+02	14.88	13.12
2023	 9	28	22	11	23	696000	-23.241	174.667	424.184	4.6560e+11	2250	4.8021e+11	-9.9900e+02	14.80	13.12
2023	 9	28	22	11	24	704000	-23.193	174.710	424.163	4.7150e+11	2204	-9.9900e+02	-9.9900e+02	14.93	13.12
2023	 9	28	22	11	25	704000	-23.145	174.753	424.142	4.7845e+11	2221	4.9048e+11	-9.9900e+02	14.85	13.12
2023	 9	28	22	11	26	708000	-23.097	174.796	424.121	4.8449e+11	2241	-9.9900e+02	-9.9900e+02	14.95	13.21
2023	 9	28	22	11	27	708000	-23.050	174.839	424.100	4.8014e+11	2144	4.9052e+11	-9.9900e+02	14.90	13.21
2023	 9	28	22	11	28	700000	-23.002	174.882	424.079	4.8486e+11	2082	-9.9900e+02	-9.9900e+02	15.05	13.21
2023	 9	28	22	11	29	712000	-22.954	174.925	424.058	4.8859e+11	2032	5.0090e+11	-9.9900e+02	14.95	13.21
2023	 9	28	22	11	30	712000	-22.906	174.968	424.037	4.9880e+11	1961	-9.9900e+02	-9.9900e+02	15.05	13.31
2023	 9	28	22	11	31	712000	-22.858	175.011	424.016	5.0467e+11	1878	5.0095e+11	-9.9900e+02	14.97	13.31
2023	 9	28	22	11	32	716000	-22.810	175.054	423.996	5.1712e+11	1949	-9.9900e+02	-9.9900e+02	15.12	13.40
2023	 9	28	22	11	33	708000	-22.762	175.096	423.975	5.1962e+11	2041	5.1143e+11	-9.9900e+02	15.05	13.40
2023	 9	28	22	11	34	716000	-22.714	175.139	423.954	5.1708e+11	2140	-9.9900e+02	-9.9900e+02	15.22	13.40
2023	 9	28	22	11	35	716000	-22.666	175.182	423.933	5.0287e+11	2125	5.1147e+11	-9.9900e+02	15.12	13.40
2023	 9	28	22	11	36	720000	-22.618	175.225	423.912	5.0648e+11	2176	-9.9900e+02	-9.9900e+02	15.22	13.50
2023	 9	28	22	11	37	720000	-22.570	175.267	423.891	4.9530e+11	2116	5.1152e+11	-9.9900e+02	15.15	13.40
2023	 9	28	22	11	38	712000	-22.522	175.310	423.870	5.0052e+11	2063	-9.9900e+02	-9.9900e+02	15.24	13.50
2023	 9	28	22	11	39	720000	-22.474	175.353	423.850	5.0127e+11	2051	5.2210e+11	-9.9900e+02	15.17	13.50
2023	 9	28	22	11	40	720000	-22.426	175.395	423.829	5.1251e+11	2077	-9.9900e+02	-9.9900e+02	15.27	13.59
2023	 9	28	22	11	41	724000	-22.378	175.438	423.808	5.1097e+11	2023	5.2215e+11	-9.9900e+02	15.24	13.50
2023	 9	28	22	11	42	724000	-22.329	175.480	423.787	5.2453e+11	1983	-9.9900e+02	-9.9900e+02	15.37	13.59
2023	 9	28	22	11	43	716000	-22.281	175.523	423.766	5.1659e+11	1916	5.2219e+11	-9.9900e+02	15.27	13.59
2023	 9	28	22	11	44	728000	-22.233	175.565	423.746	5.3181e+11	1915	-9.9900e+02	-9.9900e+02	15.37	13.59
2023	 9	28	22	11	45	728000	-22.185	175.608	423.725	5.3749e+11	1872	5.3288e+11	-9.9900e+02	15.32	13.59
2023	 9	28	22	11	46	728000	-22.137	175.650	423.704	5.3440e+11	1920	-9.9900e+02	-9.9900e+02	15.44	13.69
2023	 9	28	22	11	47	728000	-22.089	175.693	423.683	5.3138e+11	1811	5.3292e+11	-9.9900e+02	15.37	13.59
2023	 9	28	22	11	48	720000	-22.041	175.735	423.663	5.4425e+11	1794	-9.9900e+02	-9.9900e+02	15.47	13.69
2023	 9	28	22	11	49	732000	-21.992	175.777	423.642	5.2648e+11	1839	5.4372e+11	-9.9900e+02	15.34	13.69
2023	 9	28	22	11	50	732000	-21.944	175.820	423.621	5.2438e+11	1926	-9.9900e+02	-9.9900e+02	15.49	13.78
2023	 9	28	22	11	51	732000	-21.896	175.862	423.601	5.2737e+11	2014	5.4376e+11	-9.9900e+02	15.44	13.74
2023	 9	28	22	11	52	736000	-21.848	175.904	423.580	5.2938e+11	2138	-9.9900e+02	-9.9900e+02	15.56	13.78
2023	 9	28	22	11	53	728000	-21.799	175.946	423.559	5.1620e+11	2373	5.4381e+11	-9.9900e+02	15.49	13.78
2023	 9	28	22	11	54	736000	-21.751	175.989	423.539	5.3088e+11	2356	-9.9900e+02	-9.9900e+02	15.61	13.78
2023	 9	28	22	11	55	736000	-21.703	176.031	423.518	5.3063e+11	2263	5.5471e+11	-9.9900e+02	15.54	13.78
2023	 9	28	22	11	56	736000	-21.655	176.073	423.497	5.3585e+11	2173	-9.9900e+02	-9.9900e+02	15.64	13.88
2023	 9	28	22	11	57	736000	-21.606	176.115	423.477	5.4245e+11	2118	5.5475e+11	-9.9900e+02	15.54	13.88
2023	 9	28	22	11	58	732000	-21.558	176.157	423.456	5.5626e+11	1918	-9.9900e+02	-9.9900e+02	15.69	13.88
2023	 9	28	22	12	 0	740000	-21.461	176.241	423.415	5.5023e+11	1895	5.6578e+11	-9.9900e+02	15.59	13.88
2023	 9	28	22	12	 0	740000	-21.461	176.241	423.415	5.5639e+11	1835	-9.9900e+02	-9.9900e+02	15.69	13.97
2023	 9	28	22	12	 1	744000	-21.413	176.283	423.394	5.5716e+11	1822	5.6580e+11	-9.9900e+02	15.66	13.97
2023	 9	28	22	12	 2	744000	-21.365	176.325	423.374	5.7150e+11	1834	-9.9900e+02	-9.9900e+02	15.74	13.97
2023	 9	28	22	12	 3	736000	-21.316	176.367	423.353	5.7596e+11	1879	5.8808e+11	-9.9900e+02	15.66	13.97
2023	 9	28	22	12	 4	748000	-21.268	176.409	423.333	5.8304e+11	1925	-9.9900e+02	-9.9900e+02	15.78	14.07
2023	 9	28	22	12	 5	748000	-21.219	176.450	423.312	5.7640e+11	1973	5.8812e+11	-9.9900e+02	15.69	14.07
2023	 9	28	22	12	 6	748000	-21.171	176.492	423.292	5.8166e+11	1953	-9.9900e+02	-9.9900e+02	15.86	14.07
2023	 9	28	22	12	 7	748000	-21.122	176.534	423.271	5.7088e+11	1926	5.9944e+11	-9.9900e+02	15.74	14.07
2023	 9	28	22	12	 8	740000	-21.074	176.576	423.251	5.7662e+11	1887	-9.9900e+02	-9.9900e+02	15.91	14.16
2023	 9	28	22	12	 9	752000	-21.026	176.617	423.230	5.7140e+11	1799	5.9949e+11	-9.9900e+02	15.78	14.16
2023	 9	28	22	12	11	752000	-20.929	176.701	423.189	5.8893e+11	1891	-9.9900e+02	-9.9900e+02	15.96	14.16
2023	 9	28	22	12	12	756000	-20.880	176.742	423.169	5.8719e+11	1902	6.1093e+11	-9.9900e+02	15.86	14.16
2023	 9	28	22	12	12	756000	-20.880	176.742	423.169	5.9090e+11	1908	-9.9900e+02	-9.9900e+02	16.05	14.26
2023	 9	28	22	12	13	748000	-20.832	176.784	423.149	5.8683e+11	1966	6.2244e+11	-9.9900e+02	15.93	14.26
2023	 9	28	22	12	14	756000	-20.783	176.826	423.128	5.9723e+11	2127	-9.9900e+02	-9.9900e+02	16.08	14.35
2023	 9	28	22	12	15	756000	-20.735	176.867	423.108	5.9418e+11	2028	6.2248e+11	-9.9900e+02	16.03	14.35
2023	 9	28	22	12	16	756000	-20.686	176.909	423.087	6.0732e+11	2016	-9.9900e+02	-9.9900e+02	16.18	14.35
2023	 9	28	22	12	17	760000	-20.637	176.950	423.067	6.0847e+11	1963	6.3412e+11	-9.9900e+02	16.08	14.35
2023	 9	28	22	12	18	744000	-20.589	176.992	423.047	6.2500e+11	1909	-9.9900e+02	-9.9900e+02	16.20	14.45
2023	 9	28	22	12	19	760000	-20.540	177.033	423.026	6.3519e+11	1779	6.4585e+11	-9.9900e+02	16.10	14.45
2023	 9	28	22	12	20	764000	-20.492	177.074	423.006	6.4267e+11	1770	-9.9900e+02	-9.9900e+02	16.23	14.50
2023	 9	28	22	12	21	764000	-20.443	177.116	422.986	6.4179e+11	1761	6.5770e+11	5.5684e+11	16.18	14.54
2023	 9	28	22	12	22	764000	-20.394	177.157	422.965	6.4840e+11	1808	-9.9900e+02	-9.9900e+02	16.30	14.54
2023	 9	28	22	12	23	756000	-20.346	177.198	422.945	6.3677e+11	1830	6.6965e+11	-9.9900e+02	16.25	14.54
2023	 9	28	22	12	24	764000	-20.297	177.240	422.925	6.3401e+11	1833	-9.9900e+02	-9.9900e+02	16.42	14.64
2023	 9	28	22	12	25	768000	-20.248	177.281	422.905	6.3414e+11	1880	6.8170e+11	-9.9900e+02	16.30	14.64
2023	 9	28	22	12	26	768000	-20.200	177.322	422.884	6.4630e+11	1889	-9.9900e+02	-9.9900e+02	16.45	14.73
2023	 9	28	22	12	27	768000	-20.151	177.363	422.864	6.4984e+11	1896	6.8174e+11	-9.9900e+02	16.40	14.73
2023	 9	28	22	12	28	760000	-20.102	177.404	422.844	6.5990e+11	1899	-9.9900e+02	-9.9900e+02	16.54	14.73
2023	 9	28	22	12	29	772000	-20.054	177.446	422.824	6.6614e+11	1849	6.9390e+11	-9.9900e+02	16.45	14.73
2023	 9	28	22	12	30	772000	-20.005	177.487	422.804	6.7888e+11	1825	-9.9900e+02	-9.9900e+02	16.62	14.83
2023	 9	28	22	12	31	772000	-19.956	177.528	422.783	6.6772e+11	1924	6.9394e+11	-9.9900e+02	16.50	14.83
2023	 9	28	22	12	32	772000	-19.907	177.569	422.763	6.7701e+11	2023	-9.9900e+02	-9.9900e+02	16.64	14.92
2023	 9	28	22	12	33	768000	-19.859	177.610	422.743	6.7403e+11	2058	7.0620e+11	-9.9900e+02	16.57	14.83
2023	 9	28	22	12	34	776000	-19.810	177.651	422.723	6.7989e+11	2111	-9.9900e+02	-9.9900e+02	16.69	14.92
2023	 9	28	22	12	35	776000	-19.761	177.692	422.703	6.7469e+11	2146	7.1857e+11	-9.9900e+02	16.59	14.92
2023	 9	28	22	12	36	776000	-19.712	177.733	422.683	6.9582e+11	2006	-9.9900e+02	-9.9900e+02	16.69	14.92
2023	 9	28	22	12	37	780000	-19.663	177.774	422.663	6.8913e+11	1940	7.1861e+11	-9.9900e+02	16.62	14.92
2023	 9	28	22	12	38	772000	-19.615	177.815	422.643	7.0536e+11	1894	-9.9900e+02	-9.9900e+02	16.74	15.02
2023	 9	28	22	12	39	780000	-19.566	177.856	422.622	7.1033e+11	1846	7.1865e+11	-9.9900e+02	16.69	15.02
2023	 9	28	22	12	40	780000	-19.517	177.896	422.602	7.1921e+11	1936	-9.9900e+02	-9.9900e+02	16.84	15.02
2023	 9	28	22	12	42	784000	-19.419	177.978	422.562	7.1334e+11	1946	7.3114e+11	-9.9900e+02	16.72	15.02
2023	 9	28	22	12	42	784000	-19.419	177.978	422.562	7.3125e+11	1819	-9.9900e+02	-9.9900e+02	16.86	15.11
2023	 9	28	22	12	43	776000	-19.370	178.019	422.542	7.3612e+11	1685	7.3116e+11	-9.9900e+02	16.74	15.02
2023	 9	28	22	12	44	788000	-19.321	178.060	422.522	7.4056e+11	1770	-9.9900e+02	-9.9900e+02	16.89	15.11
2023	 9	28	22	12	45	788000	-19.273	178.100	422.502	7.3612e+11	1696	7.4374e+11	-9.9900e+02	16.69	15.11
2023	 9	28	22	12	46	788000	-19.224	178.141	422.482	7.3968e+11	1745	-9.9900e+02	-9.9900e+02	16.89	15.11
2023	 9	28	22	12	47	788000	-19.175	178.182	422.463	7.3763e+11	1806	7.4378e+11	-9.9900e+02	16.74	15.11
2023	 9	28	22	12	48	780000	-19.126	178.222	422.443	7.3349e+11	1979	-9.9900e+02	-9.9900e+02	16.89	15.11
2023	 9	28	22	12	50	792000	-19.028	178.303	422.403	7.3706e+11	1886	7.5648e+11	-9.9900e+02	16.76	15.11
2023	 9	28	22	12	51	792000	-18.979	178.344	422.383	7.5649e+11	1891	-9.9900e+02	-9.9900e+02	16.94	15.21
2023	 9	28	22	12	51	792000	-18.979	178.344	422.383	7.5686e+11	1900	7.5650e+11	-9.9900e+02	16.76	15.11
2023	 9	28	22	12	52	792000	-18.930	178.384	422.363	7.5917e+11	2023	-9.9900e+02	-9.9900e+02	16.94	15.21
2023	 9	28	22	12	53	788000	-18.881	178.425	422.343	7.6427e+11	1938	7.6928e+11	-9.9900e+02	16.84	15.11
2023	 9	28	22	12	54	796000	-18.832	178.465	422.323	7.6701e+11	2073	-9.9900e+02	-9.9900e+02	16.96	15.21
2023	 9	28	22	12	55	796000	-18.783	178.506	422.304	7.5079e+11	2127	7.6932e+11	-9.9900e+02	16.84	15.16
2023	 9	28	22	12	56	796000	-18.734	178.546	422.284	7.5932e+11	2176	-9.9900e+02	-9.9900e+02	16.99	15.21
2023	 9	28	22	12	58	792000	-18.636	178.627	422.244	7.5504e+11	2189	7.8223e+11	-9.9900e+02	16.89	15.21
2023	 9	28	22	12	59	800000	-18.587	178.667	422.224	7.6604e+11	2221	-9.9900e+02	-9.9900e+02	17.06	15.21
2023	 9	28	22	12	59	800000	-18.587	178.667	422.224	7.6525e+11	2120	7.8225e+11	-9.9900e+02	16.91	15.21
2023	 9	28	22	13	 0	800000	-18.538	178.708	422.205	7.8227e+11	2039	-9.9900e+02	-9.9900e+02	16.99	15.21
2023	 9	28	22	13	 1	804000	-18.489	178.748	422.185	7.7855e+11	2043	8.0830e+11	-9.9900e+02	16.91	15.21
2023	 9	28	22	13	 2	804000	-18.440	178.788	422.165	7.9251e+11	1960	-9.9900e+02	-9.9900e+02	17.03	15.30
2023	 9	28	22	13	 3	796000	-18.390	178.829	422.146	7.8625e+11	1894	8.0834e+11	-9.9900e+02	16.96	15.21
2023	 9	28	22	13	 5	808000	-18.292	178.909	422.106	7.9292e+11	1958	-9.9900e+02	-9.9900e+02	17.03	15.30
2023	 9	28	22	13	 6	808000	-18.243	178.949	422.087	7.9364e+11	1939	8.0840e+11	-9.9900e+02	16.91	15.30
2023	 9	28	22	13	 6	808000	-18.243	178.949	422.087	8.0345e+11	1900	-9.9900e+02	-9.9900e+02	17.06	15.30
2023	 9	28	22	13	 7	808000	-18.194	178.989	422.067	8.0095e+11	1827	8.3486e+11	-9.9900e+02	16.96	15.30
2023	 9	28	22	13	 8	800000	-18.145	179.029	422.047	8.1058e+11	1946	-9.9900e+02	-9.9900e+02	17.08	15.30
2023	 9	28	22	13	 9	812000	-18.096	179.070	422.028	8.0591e+11	1902	8.3489e+11	-9.9900e+02	16.94	15.30
2023	 9	28	22	13	10	812000	-18.046	179.110	422.008	8.1557e+11	1916	-9.9900e+02	-9.9900e+02	17.13	15.30
2023	 9	28	22	13	11	812000	-17.997	179.150	421.989	8.1631e+11	1938	8.6179e+11	-9.9900e+02	16.99	15.30
2023	 9	28	22	13	12	812000	-17.948	179.190	421.969	8.3191e+11	2008	-9.9900e+02	-9.9900e+02	17.11	15.40
2023	 9	28	22	13	13	808000	-17.899	179.230	421.949	8.3363e+11	1915	8.6183e+11	-9.9900e+02	17.01	15.30
2023	 9	28	22	13	14	816000	-17.850	179.270	421.930	8.5581e+11	1932	-9.9900e+02	-9.9900e+02	17.16	15.40
2023	 9	28	22	13	15	816000	-17.800	179.310	421.910	8.5666e+11	1877	8.8914e+11	-9.9900e+02	17.01	15.30
2023	 9	28	22	13	17	820000	-17.702	179.389	421.872	8.6904e+11	1868	-9.9900e+02	-9.9900e+02	17.21	15.40
2023	 9	28	22	13	18	812000	-17.653	179.429	421.852	8.7049e+11	1830	9.1689e+11	-9.9900e+02	17.03	15.40
2023	 9	28	22	13	18	812000	-17.653	179.429	421.852	8.8806e+11	1927	-9.9900e+02	-9.9900e+02	17.26	15.40
2023	 9	28	22	13	19	820000	-17.603	179.469	421.833	8.8039e+11	1877	9.1691e+11	-9.9900e+02	17.03	15.40
2023	 9	28	22	13	20	820000	-17.554	179.509	421.813	9.0209e+11	1909	-9.9900e+02	-9.9900e+02	17.23	15.40
2023	 9	28	22	13	21	824000	-17.505	179.549	421.794	9.0401e+11	1846	9.4505e+11	1.0813e+12	17.08	15.40
2023	 9	28	22	13	22	824000	-17.455	179.589	421.774	9.2176e+11	1888	-9.9900e+02	-9.9900e+02	17.26	15.49
2023	 9	28	22	13	23	816000	-17.406	179.628	421.755	9.1320e+11	1880	9.4509e+11	-9.9900e+02	17.11	15.40
2023	 9	28	22	13	24	824000	-17.357	179.668	421.736	9.1998e+11	1994	-9.9900e+02	-9.9900e+02	17.23	15.49
2023	 9	28	22	13	25	828000	-17.307	179.708	421.716	9.0570e+11	2011	9.7366e+11	-9.9900e+02	17.11	15.40
2023	 9	28	22	13	26	828000	-17.258	179.748	421.697	9.1824e+11	2023	-9.9900e+02	-9.9900e+02	17.28	15.49
2023	 9	28	22	13	27	828000	-17.209	179.787	421.678	9.0795e+11	2028	1.0026e+12	-9.9900e+02	17.13	15.40
2023	 9	28	22	13	28	820000	-17.159	179.827	421.659	9.2583e+11	2008	-9.9900e+02	-9.9900e+02	17.26	15.49
2023	 9	28	22	13	29	832000	-17.110	179.867	421.639	9.4019e+11	1984	1.0027e+12	-9.9900e+02	17.16	15.49
2023	 9	28	22	13	30	832000	-17.061	179.906	421.620	9.5452e+11	2029	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	31	832000	-17.011	179.946	421.601	9.5384e+11	1968	1.0321e+12	-9.9900e+02	17.16	15.49
2023	 9	28	22	13	32	832000	-16.962	179.985	421.582	9.7100e+11	2032	-9.9900e+02	-9.9900e+02	17.33	15.49
2023	 9	28	22	13	33	828000	-16.912	-179.975	421.562	9.6555e+11	2068	1.0619e+12	-9.9900e+02	17.13	15.49
2023	 9	28	22	13	34	836000	-16.863	-179.936	421.543	9.7852e+11	2004	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	35	836000	-16.814	-179.896	421.524	9.8432e+11	1867	1.0620e+12	-9.9900e+02	17.18	15.49
2023	 9	28	22	13	36	836000	-16.764	-179.857	421.505	9.9742e+11	2013	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	37	840000	-16.715	-179.817	421.486	9.8000e+11	2566	1.0922e+12	-9.9900e+02	17.13	15.49
2023	 9	28	22	13	38	832000	-16.665	-179.778	421.467	1.0035e+12	2450	-9.9900e+02	-9.9900e+02	17.38	15.49
2023	 9	28	22	13	39	840000	-16.616	-179.738	421.448	1.0011e+12	2511	1.0922e+12	-9.9900e+02	17.16	15.49
2023	 9	28	22	13	40	840000	-16.566	-179.699	421.429	1.0114e+12	2577	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	41	844000	-16.517	-179.660	421.410	1.0123e+12	2461	1.1229e+12	-9.9900e+02	17.21	15.49
2023	 9	28	22	13	42	844000	-16.467	-179.620	421.391	1.0514e+12	1813	-9.9900e+02	-9.9900e+02	17.35	15.59
2023	 9	28	22	13	43	836000	-16.418	-179.581	421.372	1.0469e+12	1897	1.1229e+12	-9.9900e+02	17.16	15.49
2023	 9	28	22	13	44	844000	-16.368	-179.542	421.353	1.0687e+12	1904	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	45	848000	-16.319	-179.503	421.334	1.0656e+12	1943	1.1540e+12	-9.9900e+02	17.16	15.49
2023	 9	28	22	13	46	848000	-16.269	-179.463	421.315	1.0794e+12	2007	-9.9900e+02	-9.9900e+02	17.30	15.49
2023	 9	28	22	13	47	848000	-16.220	-179.424	421.296	1.0769e+12	2024	1.1541e+12	-9.9900e+02	17.13	15.49
