# year	month	day	hour	minute	second	millisecond	Latitude	Longitude	Altitude	Ne(WLP)	Te(WLP)	Ne(PIP)	Ne(GIS)	Vf(WLP)	Vf(FPP)
2023	 9	29	 0	14	27	80000	51.712	-111.324	419.447	5.1320e+11	2161	4.6346e+11	-9.9900e+02	9.56	7.42
2023	 9	29	 0	14	28	72000	51.716	-111.225	419.449	5.1712e+11	2265	-9.9900e+02	-9.9900e+02	9.63	7.42
2023	 9	29	 0	14	29	80000	51.720	-111.125	419.451	5.1872e+11	2223	4.6345e+11	-9.9900e+02	9.56	7.42
2023	 9	29	 0	14	30	84000	51.723	-111.025	419.453	5.2708e+11	2205	-9.9900e+02	-9.9900e+02	9.61	7.42
2023	 9	29	 0	14	31	84000	51.727	-110.925	419.455	5.2008e+11	2254	4.6343e+11	-9.9900e+02	9.58	7.42
2023	 9	29	 0	14	32	84000	51.731	-110.826	419.458	5.2191e+11	2324	-9.9900e+02	-9.9900e+02	9.58	7.42
2023	 9	29	 0	14	33	76000	51.734	-110.726	419.460	5.1833e+11	2249	4.6342e+11	-9.9900e+02	9.61	7.42
2023	 9	29	 0	14	34	88000	51.737	-110.626	419.462	5.1607e+11	2287	-9.9900e+02	-9.9900e+02	9.65	7.42
2023	 9	29	 0	14	35	88000	51.741	-110.526	419.464	5.2049e+11	2184	4.6341e+11	-9.9900e+02	9.56	7.42
2023	 9	29	 0	14	36	88000	51.744	-110.426	419.466	5.2888e+11	2051	-9.9900e+02	-9.9900e+02	9.63	7.46
2023	 9	29	 0	14	37	88000	51.747	-110.326	419.468	5.2427e+11	1961	4.6339e+11	-9.9900e+02	9.53	7.42
2023	 9	29	 0	14	38	80000	51.750	-110.226	419.470	5.2620e+11	1928	-9.9900e+02	-9.9900e+02	9.63	7.51
2023	 9	29	 0	14	39	92000	51.753	-110.126	419.472	5.2771e+11	1860	4.6338e+11	-9.9900e+02	9.58	7.42
2023	 9	29	 0	14	40	92000	51.756	-110.027	419.474	5.2387e+11	2006	-9.9900e+02	-9.9900e+02	9.63	7.51
2023	 9	29	 0	14	42	96000	51.761	-109.827	419.479	5.2211e+11	2056	4.6336e+11	-9.9900e+02	9.61	7.42
2023	 9	29	 0	14	42	96000	51.761	-109.827	419.479	5.1551e+11	2132	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	44	96000	51.766	-109.627	419.483	5.1242e+11	2202	4.6335e+11	-9.9900e+02	9.58	7.51
2023	 9	29	 0	14	45	96000	51.768	-109.527	419.485	5.1859e+11	2269	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	45	96000	51.768	-109.527	419.485	5.1310e+11	2280	4.6334e+11	-9.9900e+02	9.63	7.51
2023	 9	29	 0	14	46	100000	51.771	-109.427	419.486	5.1379e+11	2230	-9.9900e+02	-9.9900e+02	9.65	7.51
2023	 9	29	 0	14	47	100000	51.773	-109.327	419.488	5.2005e+11	2223	4.6333e+11	-9.9900e+02	9.63	7.51
2023	 9	29	 0	14	48	92000	51.775	-109.227	419.490	5.1772e+11	2293	-9.9900e+02	-9.9900e+02	9.65	7.51
2023	 9	29	 0	14	49	100000	51.777	-109.127	419.492	5.1491e+11	2267	4.5330e+11	-9.9900e+02	9.61	7.51
2023	 9	29	 0	14	50	100000	51.779	-109.027	419.494	5.2086e+11	2208	-9.9900e+02	-9.9900e+02	9.65	7.51
2023	 9	29	 0	14	51	104000	51.780	-108.927	419.496	5.2152e+11	2175	4.5329e+11	-9.9900e+02	9.61	7.51
2023	 9	29	 0	14	52	104000	51.782	-108.827	419.498	5.2597e+11	2172	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	53	96000	51.784	-108.726	419.500	5.2730e+11	2168	4.6330e+11	-9.9900e+02	9.61	7.51
2023	 9	29	 0	14	54	108000	51.785	-108.626	419.502	5.2993e+11	2205	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	56	108000	51.788	-108.426	419.505	5.2561e+11	2194	4.5326e+11	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	57	112000	51.789	-108.326	419.507	5.2233e+11	2258	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	57	112000	51.789	-108.326	419.507	5.3206e+11	2210	4.6327e+11	-9.9900e+02	9.65	7.51
2023	 9	29	 0	14	58	104000	51.790	-108.226	419.509	5.3664e+11	2076	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	14	59	112000	51.791	-108.126	419.510	5.2666e+11	2118	4.6326e+11	-9.9900e+02	9.63	7.51
2023	 9	29	 0	15	 0	112000	51.792	-108.026	419.512	5.2738e+11	2133	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	15	 1	116000	51.793	-107.926	419.514	5.2105e+11	2078	4.6325e+11	-9.9900e+02	9.68	7.51
2023	 9	29	 0	15	 2	116000	51.794	-107.826	419.516	5.1342e+11	2153	-9.9900e+02	-9.9900e+02	9.70	7.51
2023	 9	29	 0	15	 3	108000	51.795	-107.726	419.517	5.1277e+11	2171	4.6324e+11	-9.9900e+02	9.63	7.51
2023	 9	29	 0	15	 4	116000	51.795	-107.625	419.519	5.1578e+11	2106	-9.9900e+02	-9.9900e+02	9.73	7.51
2023	 9	29	 0	15	 5	120000	51.796	-107.525	419.520	5.1609e+11	2091	4.6323e+11	-9.9900e+02	9.65	7.51
2023	 9	29	 0	15	 6	120000	51.796	-107.425	419.522	5.3059e+11	2155	-9.9900e+02	-9.9900e+02	9.70	7.51
2023	 9	29	 0	15	 7	120000	51.797	-107.325	419.524	5.2701e+11	2119	4.6322e+11	-9.9900e+02	9.68	7.51
2023	 9	29	 0	15	 8	112000	51.797	-107.225	419.525	5.2907e+11	2153	-9.9900e+02	-9.9900e+02	9.68	7.51
2023	 9	29	 0	15	10	124000	51.797	-107.025	419.528	5.2982e+11	2219	4.7333e+11	-9.9900e+02	9.68	7.51
2023	 9	29	 0	15	10	124000	51.797	-107.025	419.528	5.2894e+11	2179	-9.9900e+02	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	11	124000	51.797	-106.925	419.530	5.1626e+11	2203	4.6320e+11	-9.9900e+02	9.70	7.51
2023	 9	29	 0	15	13	120000	51.797	-106.724	419.533	5.2779e+11	2135	-9.9900e+02	-9.9900e+02	9.70	7.61
2023	 9	29	 0	15	14	128000	51.796	-106.624	419.535	5.2563e+11	2190	4.6319e+11	4.7402e+11	9.70	7.51
2023	 9	29	 0	15	14	128000	51.796	-106.624	419.535	5.3079e+11	2156	-9.9900e+02	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	15	128000	51.796	-106.524	419.536	5.2893e+11	2194	4.5316e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	16	128000	51.795	-106.424	419.537	5.3256e+11	2146	-9.9900e+02	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	17	132000	51.795	-106.324	419.539	5.1993e+11	2226	4.6317e+11	-9.9900e+02	9.68	7.61
2023	 9	29	 0	15	18	124000	51.794	-106.224	419.540	5.2664e+11	2106	-9.9900e+02	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	19	132000	51.793	-106.124	419.542	5.1651e+11	2062	4.6317e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	20	132000	51.792	-106.024	419.543	5.2270e+11	2041	-9.9900e+02	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	21	136000	51.791	-105.923	419.545	5.2505e+11	2105	4.6316e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	22	136000	51.790	-105.823	419.546	5.2571e+11	2158	-9.9900e+02	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	23	128000	51.789	-105.723	419.547	5.1899e+11	2133	4.6315e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	24	136000	51.788	-105.623	419.549	5.2663e+11	2180	-9.9900e+02	-9.9900e+02	9.80	7.61
2023	 9	29	 0	15	25	136000	51.786	-105.523	419.550	5.1726e+11	2242	4.6314e+11	-9.9900e+02	9.70	7.61
2023	 9	29	 0	15	26	140000	51.785	-105.423	419.551	5.1895e+11	2163	-9.9900e+02	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	27	140000	51.784	-105.323	419.552	5.1334e+11	2091	4.6313e+11	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	28	132000	51.782	-105.223	419.554	5.2053e+11	2122	-9.9900e+02	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	29	144000	51.780	-105.123	419.555	5.2224e+11	2082	4.7325e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	30	144000	51.778	-105.023	419.556	5.2649e+11	1982	-9.9900e+02	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	31	144000	51.776	-104.923	419.557	5.2612e+11	2014	4.7324e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	32	144000	51.774	-104.823	419.559	5.3746e+11	2037	-9.9900e+02	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	33	140000	51.772	-104.723	419.560	5.2573e+11	2093	4.7324e+11	-9.9900e+02	9.73	7.61
2023	 9	29	 0	15	34	148000	51.770	-104.623	419.561	5.2832e+11	2101	-9.9900e+02	-9.9900e+02	9.80	7.61
2023	 9	29	 0	15	35	148000	51.768	-104.523	419.562	5.2798e+11	2145	4.7323e+11	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	36	148000	51.766	-104.423	419.563	5.3143e+11	2048	-9.9900e+02	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	37	152000	51.763	-104.323	419.564	5.2492e+11	2077	4.7322e+11	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	38	144000	51.761	-104.223	419.566	5.3530e+11	2091	-9.9900e+02	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	39	152000	51.758	-104.123	419.567	5.2913e+11	2076	4.8344e+11	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	40	152000	51.755	-104.023	419.568	5.3008e+11	2103	-9.9900e+02	-9.9900e+02	9.80	7.61
2023	 9	29	 0	15	41	152000	51.752	-103.923	419.569	5.2194e+11	2247	4.7321e+11	-9.9900e+02	9.78	7.61
2023	 9	29	 0	15	42	156000	51.749	-103.823	419.570	5.3192e+11	2151	-9.9900e+02	-9.9900e+02	9.85	7.61
2023	 9	29	 0	15	43	144000	51.746	-103.723	419.571	5.2589e+11	2092	4.8343e+11	-9.9900e+02	9.80	7.61
2023	 9	29	 0	15	44	156000	51.743	-103.623	419.572	5.3224e+11	2094	-9.9900e+02	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	45	160000	51.740	-103.523	419.573	5.3022e+11	2056	4.8343e+11	-9.9900e+02	9.75	7.61
2023	 9	29	 0	15	46	160000	51.737	-103.424	419.574	5.3103e+11	1998	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	15	47	160000	51.734	-103.324	419.575	5.1509e+11	2057	4.8342e+11	-9.9900e+02	9.73	7.70
2023	 9	29	 0	15	48	152000	51.730	-103.224	419.576	5.2039e+11	2064	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	15	49	164000	51.727	-103.124	419.577	5.1640e+11	2069	4.8342e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	50	164000	51.723	-103.024	419.577	5.2317e+11	2088	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	15	51	164000	51.719	-102.925	419.578	5.2521e+11	2085	4.7318e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	52	164000	51.715	-102.825	419.579	5.3243e+11	2113	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	15	53	160000	51.711	-102.725	419.580	5.3588e+11	2162	4.8341e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	54	168000	51.707	-102.625	419.581	5.3815e+11	2147	-9.9900e+02	-9.9900e+02	9.87	7.70
2023	 9	29	 0	15	55	168000	51.703	-102.526	419.582	5.3371e+11	2094	4.8340e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	56	168000	51.699	-102.426	419.583	5.3827e+11	2205	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	15	57	168000	51.695	-102.326	419.583	5.3903e+11	2115	4.8340e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	15	58	160000	51.690	-102.227	419.584	5.3682e+11	2072	-9.9900e+02	-9.9900e+02	9.87	7.70
2023	 9	29	 0	15	59	172000	51.686	-102.127	419.585	5.3095e+11	2075	4.8339e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	 0	172000	51.681	-102.027	419.586	5.3686e+11	2144	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	 1	172000	51.677	-101.928	419.586	5.3188e+11	2083	4.8339e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	 3	168000	51.667	-101.729	419.588	5.3300e+11	2123	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	 3	168000	51.667	-101.729	419.588	5.2461e+11	2106	4.8338e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	 4	176000	51.662	-101.629	419.588	5.3345e+11	2144	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	 5	180000	51.657	-101.530	419.589	5.3354e+11	2194	4.8338e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	 6	180000	51.652	-101.430	419.590	5.4047e+11	2181	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	 7	180000	51.647	-101.331	419.590	5.4101e+11	2244	4.7315e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	 8	176000	51.642	-101.231	419.591	5.4911e+11	2268	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	 9	184000	51.636	-101.132	419.592	5.4908e+11	2231	4.7315e+11	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	10	184000	51.631	-101.033	419.592	5.5475e+11	2147	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	11	184000	51.625	-100.933	419.593	5.5277e+11	2066	4.8337e+11	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	12	184000	51.619	-100.834	419.593	5.5761e+11	1928	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	13	180000	51.614	-100.735	419.594	5.5551e+11	1951	4.7314e+11	4.7045e+11	9.78	7.70
2023	 9	29	 0	16	14	188000	51.608	-100.635	419.594	5.5737e+11	1887	-9.9900e+02	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	15	188000	51.602	-100.536	419.595	5.4600e+11	1959	4.8337e+11	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	16	188000	51.596	-100.437	419.595	5.4397e+11	1988	-9.9900e+02	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	17	192000	51.590	-100.338	419.596	5.3970e+11	2109	4.8336e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	18	184000	51.584	-100.239	419.596	5.3895e+11	2039	-9.9900e+02	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	19	192000	51.577	-100.140	419.597	5.3982e+11	2073	4.8336e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	20	192000	51.571	-100.040	419.597	5.4505e+11	2043	-9.9900e+02	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	21	196000	51.564	-99.941	419.597	5.4784e+11	2190	4.8336e+11	-9.9900e+02	9.80	7.70
2023	 9	29	 0	16	22	196000	51.558	-99.842	419.598	5.4465e+11	2217	-9.9900e+02	-9.9900e+02	9.87	7.75
2023	 9	29	 0	16	23	188000	51.551	-99.743	419.598	5.4349e+11	2269	4.7313e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	24	196000	51.544	-99.644	419.599	5.3767e+11	2308	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	16	25	200000	51.538	-99.545	419.599	5.3167e+11	2306	4.9369e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	26	200000	51.531	-99.446	419.599	5.3436e+11	2176	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	27	200000	51.524	-99.348	419.600	5.3626e+11	2143	4.8336e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	28	192000	51.517	-99.249	419.600	5.3846e+11	2169	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	29	204000	51.509	-99.150	419.600	5.4243e+11	2239	4.8336e+11	-9.9900e+02	9.85	7.70
2023	 9	29	 0	16	30	204000	51.502	-99.051	419.600	5.5280e+11	2244	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	16	31	204000	51.495	-98.952	419.601	5.4669e+11	2245	4.8336e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	32	204000	51.487	-98.854	419.601	5.4878e+11	2193	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	33	200000	51.480	-98.755	419.601	5.4482e+11	2146	4.8336e+11	-9.9900e+02	9.83	7.70
2023	 9	29	 0	16	34	208000	51.472	-98.656	419.601	5.4305e+11	2035	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	35	208000	51.464	-98.558	419.601	5.3999e+11	2034	4.9369e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	36	208000	51.456	-98.459	419.602	5.4414e+11	1975	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	37	212000	51.448	-98.360	419.602	5.4150e+11	2006	4.7313e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	38	204000	51.440	-98.262	419.602	5.5139e+11	2009	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	39	212000	51.432	-98.163	419.602	5.4123e+11	2030	4.8336e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	40	212000	51.424	-98.065	419.602	5.3722e+11	1997	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	41	216000	51.416	-97.967	419.602	5.3525e+11	2111	4.8336e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	16	42	216000	51.407	-97.868	419.602	5.4031e+11	2032	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	43	208000	51.399	-97.770	419.602	5.3058e+11	2047	4.7313e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	44	220000	51.390	-97.672	419.602	5.4270e+11	2030	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	46	220000	51.373	-97.475	419.602	5.4211e+11	1964	4.8336e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	46	220000	51.373	-97.475	419.602	5.4151e+11	1960	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	47	220000	51.364	-97.377	419.602	5.3780e+11	2025	4.7313e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	16	48	212000	51.355	-97.279	419.602	5.4968e+11	2025	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	16	49	224000	51.346	-97.181	419.602	5.4621e+11	2064	4.8336e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	16	50	224000	51.337	-97.083	419.602	5.5482e+11	2108	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	16	51	224000	51.328	-96.985	419.602	5.5333e+11	2077	4.8336e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	16	52	228000	51.319	-96.887	419.602	5.5568e+11	2039	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	53	220000	51.309	-96.789	419.602	5.4352e+11	2039	4.8336e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	54	228000	51.300	-96.691	419.602	5.4608e+11	1939	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	55	228000	51.291	-96.593	419.602	5.4658e+11	1978	4.8337e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	56	232000	51.281	-96.495	419.601	5.4985e+11	1928	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	16	57	232000	51.271	-96.397	419.601	5.4804e+11	1909	4.8337e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	16	58	224000	51.261	-96.300	419.601	5.5655e+11	1797	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	16	59	232000	51.251	-96.202	419.601	5.5512e+11	1964	4.8337e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	 0	236000	51.242	-96.104	419.601	5.4424e+11	1850	-9.9900e+02	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	 1	236000	51.231	-96.007	419.600	5.4363e+11	1890	4.8338e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	 2	236000	51.221	-95.909	419.600	5.5073e+11	1919	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	 3	228000	51.211	-95.812	419.600	5.4593e+11	2069	4.8338e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	 4	236000	51.201	-95.714	419.599	5.4081e+11	2026	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	 5	240000	51.190	-95.617	419.599	5.4337e+11	2191	4.7315e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	 6	240000	51.180	-95.520	419.599	5.4654e+11	2243	-9.9900e+02	-9.9900e+02	9.92	7.80
2023	 9	29	 0	17	 7	240000	51.169	-95.422	419.599	5.3551e+11	2273	4.8339e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	 8	232000	51.159	-95.325	419.598	5.3324e+11	2223	-9.9900e+02	-9.9900e+02	9.92	7.80
2023	 9	29	 0	17	 9	244000	51.148	-95.228	419.598	5.3372e+11	2194	4.8339e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	10	244000	51.137	-95.131	419.597	5.2765e+11	2175	-9.9900e+02	-9.9900e+02	9.92	7.80
2023	 9	29	 0	17	11	244000	51.126	-95.033	419.597	5.2594e+11	2110	4.9373e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	12	248000	51.115	-94.936	419.597	5.3048e+11	2090	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	13	240000	51.104	-94.839	419.596	5.2731e+11	2022	4.8340e+11	4.7843e+11	9.85	7.80
2023	 9	29	 0	17	14	248000	51.093	-94.742	419.596	5.3194e+11	2036	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	15	248000	51.081	-94.645	419.595	5.4039e+11	1981	4.9374e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	16	252000	51.070	-94.548	419.595	5.4495e+11	1958	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	17	252000	51.058	-94.452	419.594	5.4648e+11	1951	4.8341e+11	-9.9900e+02	9.80	7.80
2023	 9	29	 0	17	18	244000	51.047	-94.355	419.594	5.6041e+11	1990	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	19	252000	51.035	-94.258	419.593	5.5265e+11	1946	4.8341e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	20	252000	51.024	-94.161	419.593	5.5342e+11	1962	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	21	256000	51.012	-94.065	419.592	5.4522e+11	2035	4.8342e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	22	256000	51.000	-93.968	419.592	5.4961e+11	2016	-9.9900e+02	-9.9900e+02	9.78	7.70
2023	 9	29	 0	17	23	248000	50.988	-93.872	419.591	5.4016e+11	2026	4.8342e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	24	260000	50.976	-93.775	419.590	5.4671e+11	2029	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	25	260000	50.964	-93.679	419.590	5.4275e+11	2089	4.8343e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	26	260000	50.951	-93.582	419.589	5.5436e+11	2024	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	27	260000	50.939	-93.486	419.589	5.4895e+11	2075	4.8343e+11	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	28	252000	50.927	-93.390	419.588	5.5480e+11	2099	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	30	264000	50.901	-93.197	419.587	5.5881e+11	2050	4.8344e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	30	264000	50.901	-93.197	419.587	5.6410e+11	1954	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	31	264000	50.889	-93.101	419.586	5.5400e+11	1890	4.8345e+11	-9.9900e+02	9.83	7.80
2023	 9	29	 0	17	32	268000	50.876	-93.005	419.585	5.6002e+11	1804	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	33	260000	50.863	-92.909	419.584	5.5644e+11	1757	4.8345e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	34	268000	50.850	-92.813	419.584	5.5730e+11	1842	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	35	268000	50.837	-92.717	419.583	5.5794e+11	1844	4.9380e+11	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	36	268000	50.824	-92.622	419.582	5.6693e+11	1924	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	37	272000	50.811	-92.526	419.581	5.5897e+11	1940	4.8347e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	39	272000	50.784	-92.334	419.580	5.5748e+11	2016	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	40	276000	50.771	-92.239	419.579	5.4778e+11	2064	4.9381e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	40	276000	50.771	-92.239	419.579	5.4145e+11	2123	-9.9900e+02	-9.9900e+02	9.95	7.80
2023	 9	29	 0	17	41	276000	50.757	-92.143	419.578	5.3135e+11	2141	4.8348e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	42	276000	50.744	-92.048	419.577	5.4120e+11	2201	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	43	260000	50.730	-91.952	419.576	5.4291e+11	2196	4.8349e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	44	276000	50.716	-91.857	419.575	5.5441e+11	2127	-9.9900e+02	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	45	280000	50.702	-91.762	419.574	5.5777e+11	2093	4.8350e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	46	280000	50.688	-91.666	419.573	5.6172e+11	2107	-9.9900e+02	-9.9900e+02	9.90	7.80
2023	 9	29	 0	17	47	280000	50.674	-91.571	419.572	5.5593e+11	2062	4.9384e+11	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	48	276000	50.660	-91.476	419.571	5.5934e+11	1957	-9.9900e+02	-9.9900e+02	9.92	7.80
2023	 9	29	 0	17	49	284000	50.646	-91.381	419.570	5.5296e+11	1960	4.8352e+11	-9.9900e+02	9.87	7.80
2023	 9	29	 0	17	50	284000	50.632	-91.286	419.569	5.5811e+11	1953	-9.9900e+02	-9.9900e+02	9.85	7.80
2023	 9	29	 0	17	51	284000	50.617	-91.191	419.568	5.5714e+11	1885	4.9386e+11	-9.9900e+02	9.87	7.80
